@relation QSAR-Dataset-from-ChEMBL17-for-Drug-Target-with-ChEMBL_ID:CHEMBL253-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1

@attribute SpDiam_EA.ed. numeric
@attribute CATS2D_07_DL numeric
@attribute GATS5m numeric
@attribute SpDiam_EA.bo. numeric
@attribute Eig01_EA.bo. numeric
@attribute SM11_AEA.ri. numeric
@attribute SpMax_EA.bo. numeric
@attribute SsCH3 numeric
@attribute SM13_EA.ed. numeric
@attribute Eig01_AEA.ed. numeric
@attribute SpMax_AEA.ed. numeric
@attribute P_VSA_MR_7 numeric
@attribute nPyrazoles numeric
@attribute CATS2D_01_AA numeric
@attribute SpMin2_Bh.v. numeric
@attribute SM15_EA.ed. numeric
@attribute SM03_EA.ed. numeric
@attribute C.026 numeric
@attribute MATS8p numeric
@attribute SsssCH numeric
@attribute nArX numeric
@attribute Eig01_EA numeric
@attribute SM09_AEA.bo. numeric
@attribute SpDiam_EA numeric
@attribute SpMax_EA numeric
@attribute MATS7m numeric
@attribute Eig01_AEA.ri. numeric
@attribute SpMax_AEA.ri. numeric
@attribute SM15_EA.bo. numeric
@attribute SpDiam_AEA.bo. numeric
@attribute P_VSA_m_2 numeric
@attribute SM10_EA.ed. numeric
@attribute Eig01_AEA.bo. numeric
@attribute SpMax_AEA.bo. numeric
@attribute Eta_FL_A numeric
@attribute DLS_04 numeric
@attribute Eig01_EA.ed. numeric
@attribute SM10_AEA.dm. numeric
@attribute SpMax_EA.ed. numeric
@attribute SM11_EA.ed. numeric
@attribute SM12_EA.ed. numeric
@attribute SM14_EA.ed. numeric
@attribute Eig02_AEA.ed. numeric
@attribute Eig03_EA.bo. numeric
@attribute SM13_AEA.ri. numeric
@attribute SM13_EA.bo. numeric
@attribute SpMax2_Bh.s. numeric
@attribute DLS_02 numeric
@attribute P_VSA_s_1 numeric
@attribute SpMax1_Bh.m. numeric
@attribute SM14_EA.bo. numeric
@attribute NNRS numeric
@attribute NssssC numeric
@attribute SpDiam_AEA.dm. numeric
@attribute Eig02_EA numeric
@attribute SM10_AEA.bo. numeric
@attribute NRS numeric
@attribute H.046 numeric
@attribute SM14_EA numeric
@attribute SpMax2_Bh.m. numeric
@attribute Eig03_AEA.ed. numeric
@attribute C.004 numeric
@attribute nCq numeric
@attribute SM09_EA.ed. numeric
@attribute Eig02_EA.ed. numeric
@attribute SM11_AEA.dm. numeric
@attribute cRo5 numeric
@attribute Eig02_AEA.bo. numeric
@attribute SM07_EA.ed. numeric
@attribute SM13_EA numeric
@attribute pXC50 numeric

@data
18.233, 1, 0.993, 6.901, 3.901, 3.901, 3.901, 7.963, 30.905, 6.71, 6.71, 14.99, 0.0, 0.0, 2, 35.629, 7.314, 0.0, 0.006, 0.0, 0.0, 3.172, 3.172, 5.172, 3.172, -0.21, 4.14, 4.14, 20.863, 5.414, 135.471, 23.901, 4.476, 4.476, 0.22, 1, 10.725, 10.725, 10.725, 26.19, 28.576, 33.28, 6.061, 3.097, 3.097, 18.176, 7.423, 1, 0.0, 3.935, 19.561, 1, 0.0, 5.792, 2.813, 2.813, 2, 11, 16.358, 3.83, 5.741, 0.0, 0.0, 21.488, 8.691, 8.691, 1, 4.177, 16.801, 15.22, 6.069
18.32, 1, 1.052, 7.469, 4.469, 4.469, 4.469, 6.007, 31.526, 6.719, 6.719, 14.99, 0.0, 0.0, 2.023, 36.269, 7.585, 0.0, 0.009, 0.0, 0.0, 3.184, 3.184, 5.184, 3.184, -0.055, 4.162, 4.162, 22.578, 5.498, 157.035, 24.464, 4.558, 4.558, 0.24, 0.8, 10.805, 10.805, 10.805, 26.784, 29.178, 33.909, 6.652, 3.251, 3.251, 19.621, 7.423, 1, 0.0, 4.057, 21.114, 0.667, 0.0, 5.794, 3.087, 3.087, 2, 8, 16.744, 3.88, 5.824, 0.0, 0.0, 22.041, 10.613, 10.613, 1, 4.461, 17.293, 15.596, 7.821
18.234, 2, 0.996, 7.352, 4.352, 4.352, 4.352, 6.003, 31.042, 6.71, 6.71, 14.99, 0.0, 0.0, 2.024, 35.742, 7.509, 0.0, 0.017, 0.0, 0.0, 3.173, 3.173, 5.173, 3.173, -0.125, 4.142, 4.142, 22.249, 5.422, 157.035, 24.079, 4.484, 4.484, 0.24, 0.8, 10.725, 10.725, 10.725, 26.356, 28.726, 33.404, 6.254, 3.413, 3.413, 19.355, 7.423, 1, 0.0, 4.048, 20.822, 0.667, 0.0, 5.792, 2.97, 2.97, 2, 8, 16.56, 3.883, 5.946, 0.0, 0.0, 21.683, 9.429, 9.429, 1, 4.424, 17.019, 15.425, 5.301
21.287, 1, 1.15, 7.167, 4.167, 4.167, 4.167, 9.384, 33.797, 7.641, 7.641, 0.0, 0.0, 0.0, 1.974, 38.984, 7.921, 1, 0.033, 0.0, 0.0, 3.501, 3.501, 5.501, 3.501, -0.205, 4.504, 4.504, 21.704, 5.439, 139.198, 26.043, 4.645, 4.645, 0.236, 1, 13.438, 13.438, 13.438, 28.617, 31.21, 36.391, 6.475, 3.45, 3.45, 18.899, 6.469, 1, 0.0, 3.998, 20.33, 1, 1, 6.104, 3.019, 3.019, 2, 12, 17.674, 3.793, 5.551, 1, 1, 23.448, 10.058, 10.058, 1, 4.366, 18.291, 16.44, 6
19.751, 1, 0.96, 7.152, 4.152, 4.152, 4.152, 9.968, 32.828, 7.298, 7.298, 0.0, 0.0, 0.0, 1.995, 37.849, 7.803, 1, 0.088, 0.0, 0.0, 3.389, 3.389, 5.389, 3.389, -0.246, 4.388, 4.388, 21.579, 5.433, 144.267, 25.33, 4.544, 4.544, 0.218, 1, 12.436, 12.436, 12.436, 27.816, 30.325, 35.339, 6.468, 3.339, 3.339, 18.779, 6.469, 1, 0.0, 3.996, 20.212, 1, 1, 5.635, 3.008, 3.008, 2, 14, 17.281, 3.787, 5.482, 1, 1, 22.817, 10.04, 10.04, 1, 4.321, 17.832, 16.082, 6.854
19.736, 1, 0.93, 7.13, 4.13, 4.13, 4.13, 8.418, 32.821, 7.298, 7.298, 0.0, 0.0, 0.0, 1.988, 37.843, 7.735, 2, -0.197, 0.0, 0.0, 3.387, 3.387, 5.387, 3.387, 0.004, 4.386, 4.386, 21.455, 5.448, 131.165, 25.321, 4.54, 4.54, 0.19, 1, 12.434, 12.434, 12.434, 27.809, 30.318, 35.333, 6.458, 3.27, 3.27, 18.659, 4.878, 0.83, 0.0, 3.986, 20.094, 1, 1, 5.599, 2.985, 2.985, 2, 19, 17.25, 3.763, 5.431, 1, 1, 22.809, 9.991, 9.991, 1, 4.291, 17.821, 16.049, 6.237
22.471, 3, 1.016, 7.22, 4.22, 4.22, 4.22, 4.329, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.109, 40.172, 8.573, 2, -0.1, 3.033, 0.0, 3.591, 3.591, 5.591, 3.591, -0.258, 4.584, 4.584, 21.731, 5.711, 76.162, 27.021, 4.711, 4.711, 0.114, 1, 14.263, 14.263, 14.263, 29.637, 32.271, 37.536, 7.474, 3.303, 3.303, 18.899, 6.469, 0.67, 0.0, 4.066, 20.329, 0.333, 2, 5.832, 3.503, 3.503, 2, 18, 18.478, 3.9, 6.661, 1, 1, 24.384, 13.295, 13.295, 1, 4.544, 19.141, 17.218, 6.471
22.471, 3, 1.036, 7.22, 4.22, 4.22, 4.22, 4.395, 34.901, 7.685, 7.685, 11.424, 0.0, 0.0, 2.12, 40.172, 8.583, 2, -0.018, 3.347, 0.0, 3.591, 3.591, 5.591, 3.591, -0.112, 4.584, 4.584, 21.727, 5.711, 82.452, 27.021, 4.711, 4.711, 0.111, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.893, 6.469, 0.67, 0.0, 4.066, 20.323, 0.333, 2, 5.81, 3.503, 3.503, 2, 22, 18.48, 3.9, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.22, 8.26
22.471, 3, 1.036, 7.22, 4.22, 4.22, 4.22, 4.395, 34.901, 7.685, 7.685, 11.424, 0.0, 0.0, 2.12, 40.172, 8.583, 2, -0.018, 3.347, 0.0, 3.591, 3.591, 5.591, 3.591, -0.112, 4.584, 4.584, 21.727, 5.711, 82.452, 27.021, 4.711, 4.711, 0.111, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.893, 6.469, 0.67, 0.0, 4.066, 20.323, 0.333, 2, 5.81, 3.503, 3.503, 2, 22, 18.48, 3.9, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.22, 8.046
22.471, 4, 1.022, 7.219, 4.219, 4.219, 4.219, 4.388, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.114, 40.172, 8.573, 2, -0.06, 2.969, 0.0, 3.591, 3.591, 5.591, 3.591, -0.226, 4.584, 4.584, 21.726, 5.711, 71.028, 27.021, 4.711, 4.711, 0.1, 1, 14.263, 14.263, 14.263, 29.637, 32.271, 37.536, 7.474, 3.3, 3.3, 18.892, 6.448, 0.67, 0.0, 4.065, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 18, 18.478, 3.897, 6.661, 1, 1, 24.384, 13.295, 13.295, 1, 4.543, 19.141, 17.218, 7.393
22.471, 7, 1.024, 7.219, 4.219, 4.219, 4.219, 4.447, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.123, 40.172, 8.583, 2, -0.005, 3.735, 0.0, 3.591, 3.591, 5.591, 3.591, -0.149, 4.584, 4.584, 21.726, 5.711, 71.028, 27.021, 4.711, 4.711, 0.098, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.455, 0.67, 0.0, 4.066, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 22, 18.48, 3.899, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.22, 7.947
22.471, 4, 0.747, 7.219, 4.219, 4.219, 4.219, 4.568, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.121, 40.172, 8.583, 2, -0.177, 4.51, 0.0, 3.591, 3.591, 5.591, 3.591, 0.066, 4.584, 4.584, 21.726, 5.711, 72.037, 27.021, 4.711, 4.711, 0.067, 0.8, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 4.806, 0.5, 0.0, 10.696, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 22, 18.48, 4.064, 6.661, 1, 1, 24.385, 13.297, 13.297, 0.0, 4.543, 19.144, 17.22, 6.582
22.471, 3, 1.044, 7.219, 4.219, 4.219, 4.219, 4.458, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.125, 40.172, 8.583, 2, -0.053, 3.835, 0.0, 3.591, 3.591, 5.591, 3.591, -0.161, 4.584, 4.584, 21.727, 5.711, 121.224, 27.022, 4.711, 4.711, 0.112, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.469, 0.67, 0.0, 4.067, 20.323, 0.333, 2, 6.043, 3.503, 3.503, 2, 23, 18.48, 3.901, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 6.999
22.471, 3, 1.039, 7.22, 4.22, 4.22, 4.22, 6.23, 34.901, 7.685, 7.685, 9.476, 0.0, 0.0, 2.123, 40.172, 8.583, 2, -0.085, 4.006, 0.0, 3.591, 3.591, 5.591, 3.591, -0.089, 4.584, 4.584, 21.727, 5.711, 102.922, 27.022, 4.711, 4.711, 0.113, 0.9, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.894, 4.818, 0.67, 0.0, 4.067, 20.324, 0.333, 2, 5.809, 3.503, 3.503, 2, 23, 18.481, 3.901, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 7.173
22.471, 3, 1.035, 7.219, 4.219, 4.219, 4.219, 4.449, 34.901, 7.685, 7.685, 11.424, 0.0, 0.0, 2.126, 40.172, 8.583, 2, -0.079, 3.806, 0.0, 3.591, 3.591, 5.591, 3.591, -0.159, 4.584, 4.584, 21.727, 5.711, 84.987, 27.022, 4.711, 4.711, 0.109, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.469, 0.67, 0.0, 4.067, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 23, 18.48, 3.901, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 7.951
22.471, 3, 1.033, 7.219, 4.219, 4.219, 4.219, 4.489, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.127, 40.172, 8.583, 2, -0.104, 4.034, 0.0, 3.591, 3.591, 5.591, 3.591, -0.152, 4.584, 4.584, 21.726, 5.711, 73.563, 27.022, 4.711, 4.711, 0.095, 0.9, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.456, 0.67, 0.0, 4.067, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 23, 18.48, 3.9, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 7.478
22.471, 7, 1.024, 7.219, 4.219, 4.219, 4.219, 4.447, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.123, 40.172, 8.583, 2, -0.005, 3.735, 0.0, 3.591, 3.591, 5.591, 3.591, -0.149, 4.584, 4.584, 21.726, 5.711, 71.028, 27.021, 4.711, 4.711, 0.098, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.455, 0.67, 0.0, 4.066, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 22, 18.48, 3.899, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.22, 6.916
22.471, 3, 1.035, 7.219, 4.219, 4.219, 4.219, 4.449, 34.901, 7.685, 7.685, 11.424, 0.0, 0.0, 2.126, 40.172, 8.583, 2, -0.079, 3.806, 0.0, 3.591, 3.591, 5.591, 3.591, -0.159, 4.584, 4.584, 21.727, 5.711, 84.987, 27.022, 4.711, 4.711, 0.109, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.469, 0.67, 0.0, 4.067, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 23, 18.48, 3.901, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 8.108
22.471, 3, 1.033, 7.219, 4.219, 4.219, 4.219, 4.489, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.127, 40.172, 8.583, 2, -0.104, 4.034, 0.0, 3.591, 3.591, 5.591, 3.591, -0.152, 4.584, 4.584, 21.726, 5.711, 73.563, 27.022, 4.711, 4.711, 0.095, 0.9, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.3, 3.3, 18.892, 6.456, 0.67, 0.0, 4.067, 20.323, 0.333, 2, 5.809, 3.503, 3.503, 2, 23, 18.48, 3.9, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.543, 19.144, 17.221, 6.437
22.471, 3, 1.025, 7.221, 4.221, 4.221, 4.221, 10.048, 34.936, 7.685, 7.685, 9.476, 0.0, 0.0, 2.114, 40.195, 8.778, 2, 0.037, 3.051, 0.0, 3.591, 3.591, 5.591, 3.591, -0.227, 4.584, 4.584, 21.794, 5.712, 119.415, 27.084, 4.712, 4.712, 0.115, 0.9, 14.263, 14.263, 14.263, 29.69, 32.314, 37.565, 7.474, 3.508, 3.508, 18.983, 6.469, 0.5, 0.0, 4.07, 20.401, 0.333, 3, 6.009, 3.503, 3.503, 2, 29, 18.63, 3.906, 7.053, 2, 2, 24.461, 13.297, 13.297, 1, 4.546, 19.252, 17.38, 7.308
22.471, 7, 1, 7.221, 4.221, 4.221, 4.221, 4.389, 34.901, 7.685, 7.685, 9.476, 0.0, 0.0, 2.113, 40.172, 8.583, 2, -0.003, 3.221, 0.0, 3.591, 3.591, 5.591, 3.591, -0.19, 4.584, 4.584, 21.741, 5.712, 81.156, 27.021, 4.712, 4.712, 0.115, 1, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.319, 3.319, 18.911, 6.456, 0.67, 0.0, 4.068, 20.34, 0.333, 2, 5.814, 3.503, 3.503, 2, 20, 18.48, 3.904, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.546, 19.144, 17.22, 7.854
22.471, 7, 1.014, 7.396, 4.396, 4.396, 4.396, 4.17, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.096, 40.172, 8.583, 2, 0.041, 2.596, 0.0, 3.591, 3.591, 5.591, 3.591, -0.21, 4.584, 4.584, 22.4, 5.772, 101.41, 27.021, 4.772, 4.772, 0.161, 0.8, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.483, 3.483, 19.492, 6.456, 0.67, 0.0, 4.086, 20.96, 0.333, 2, 5.897, 3.503, 3.503, 2, 15, 18.48, 3.932, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.605, 19.144, 17.22, 7.331
22.471, 3, 1.046, 7.395, 4.395, 4.395, 4.395, 6.389, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.098, 40.172, 8.573, 2, 0.075, 2.681, 0.0, 3.591, 3.591, 5.591, 3.591, -0.323, 4.584, 4.584, 22.394, 5.772, 110.235, 27.021, 4.772, 4.772, 0.158, 0.7, 14.263, 14.263, 14.263, 29.637, 32.271, 37.536, 7.474, 3.48, 3.48, 19.485, 4.89, 0.67, 0.0, 4.085, 20.954, 0.333, 2, 5.896, 3.503, 3.503, 2, 18, 18.478, 3.931, 6.661, 1, 1, 24.384, 13.295, 13.295, 1, 4.604, 19.141, 17.218, 7.197
22.471, 3, 0.997, 7.396, 4.396, 4.396, 4.396, 5.897, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.088, 40.172, 8.583, 3, -0.184, 2.63, 0.0, 3.591, 3.591, 5.591, 3.591, -0.233, 4.584, 4.584, 22.4, 5.772, 114.351, 27.021, 4.772, 4.772, 0.168, 0.8, 14.263, 14.263, 14.263, 29.638, 32.272, 37.537, 7.474, 3.483, 3.483, 19.492, 4.93, 0.67, 0.0, 4.084, 20.96, 0.333, 2, 5.897, 3.503, 3.503, 2, 15, 18.48, 3.93, 6.661, 1, 1, 24.385, 13.297, 13.297, 1, 4.605, 19.144, 17.22, 6.471
22.471, 4, 1.009, 7.395, 4.395, 4.395, 4.395, 4.112, 34.901, 7.685, 7.685, 0.0, 0.0, 0.0, 2.087, 40.172, 8.573, 3, -0.031, 2.582, 0.0, 3.591, 3.591, 5.591, 3.591, -0.291, 4.584, 4.584, 22.394, 5.772, 98.225, 27.021, 4.772, 4.772, 0.165, 0.8, 14.263, 14.263, 14.263, 29.637, 32.271, 37.536, 7.474, 3.48, 3.48, 19.485, 6.465, 0.67, 0.0, 4.083, 20.954, 0.333, 2, 5.897, 3.503, 3.503, 2, 15, 18.478, 3.928, 6.661, 1, 1, 24.384, 13.295, 13.295, 1, 4.604, 19.141, 17.218, 6.259
19.78, 2, 0.953, 7.178, 4.178, 4.178, 4.178, 6.742, 32.872, 7.298, 7.298, 0.0, 0.0, 0.0, 1.993, 37.884, 7.758, 2, -0.18, 0.0, 0.0, 3.389, 3.389, 5.389, 3.389, 0.088, 4.388, 4.388, 21.621, 5.461, 150.693, 25.386, 4.553, 4.553, 0.187, 1, 12.435, 12.435, 12.435, 27.869, 30.374, 35.379, 6.624, 3.197, 3.197, 18.799, 5.107, 0.83, 0.0, 3.988, 20.242, 1, 1, 5.599, 3.054, 3.054, 2, 19, 17.304, 3.76, 5.59, 1, 1, 22.876, 10.509, 10.509, 1, 4.348, 17.89, 16.103, 7.77
22.216, 1, 1.282, 7.121, 4.121, 4.121, 4.121, 6.977, 34.65, 7.572, 7.572, 16.786, 0.0, 0.0, 2.054, 39.909, 8.632, 0.0, -0.254, 0.693, 0.0, 3.71, 3.71, 5.71, 3.71, -0.233, 4.703, 4.703, 21.49, 5.716, 144.897, 26.822, 4.716, 4.716, 0.144, 1, 14.216, 14.216, 14.216, 29.414, 32.033, 37.278, 6.909, 3.415, 3.415, 18.719, 7.412, 1, 0.0, 4.034, 20.123, 0.4, 3, 5.836, 3.245, 3.245, 2, 20, 18.583, 3.942, 6.822, 2, 2, 24.209, 11.624, 11.624, 1, 4.555, 19.038, 17.307, 7.629
22.216, 2, 1.296, 7.121, 4.121, 4.121, 4.121, 6.958, 34.65, 7.572, 7.572, 0.0, 0.0, 1, 2.06, 39.909, 8.632, 1, -0.145, 0.682, 0.0, 3.71, 3.71, 5.71, 3.71, -0.284, 4.703, 4.703, 21.49, 5.716, 145.51, 26.822, 4.716, 4.716, 0.142, 1, 14.216, 14.216, 14.216, 29.414, 32.033, 37.278, 6.909, 3.415, 3.415, 18.719, 7.412, 1, 0.0, 4.033, 20.123, 0.4, 3, 5.868, 3.245, 3.245, 2, 20, 18.583, 3.944, 6.822, 2, 2, 24.209, 11.624, 11.624, 1, 4.555, 19.038, 17.307, 7.032
19.325, 0.0, 0.965, 7.484, 4.484, 4.484, 4.484, 2.19, 32.127, 6.916, 6.916, 0.0, 0.0, 0.0, 2.063, 36.976, 7.722, 1, -0.079, 0.0, 0.0, 3.286, 3.286, 5.286, 3.286, -0.075, 4.29, 4.29, 22.76, 5.558, 165.206, 24.912, 4.639, 4.639, 0.249, 0.8, 11.552, 11.552, 11.552, 27.286, 29.725, 34.559, 6.654, 3.481, 3.481, 19.803, 7.411, 0.83, 0.0, 4.076, 21.298, 0.5, 0.0, 5.786, 3.064, 3.064, 2, 9, 17.01, 3.945, 6.137, 0.0, 0.0, 22.45, 10.662, 10.662, 1, 4.471, 17.615, 15.838, 6.235
19.337, 0.0, 0.925, 7.484, 4.484, 4.484, 4.484, 0.0, 32.14, 6.917, 6.917, 0.0, 0.0, 0.0, 2.07, 36.988, 7.835, 2, -0.035, 0.0, 1, 3.289, 3.289, 5.289, 3.289, -0.043, 4.292, 4.292, 22.79, 5.535, 196.454, 24.929, 4.64, 4.64, 0.303, 0.3, 11.559, 11.559, 11.559, 27.3, 29.739, 34.572, 6.656, 3.616, 3.616, 19.846, 7.443, 0.83, 0.0, 4.079, 21.339, 0.6, 0.0, 5.787, 3.067, 3.067, 3, 0.0, 17.055, 3.956, 6.143, 0.0, 0.0, 22.47, 10.672, 10.672, 1, 4.473, 17.645, 15.888, 6.648
18.954, 3, 0.781, 7.159, 4.159, 4.159, 4.159, 2.157, 31.836, 6.85, 6.85, 39.149, 0.0, 0.0, 2.06, 36.645, 7.716, 2, -0.076, -0.064, 1, 3.255, 3.255, 5.255, 3.255, -0.098, 4.247, 4.247, 21.718, 5.534, 151.492, 24.689, 4.576, 4.576, 0.214, 0.8, 11.344, 11.344, 11.344, 27.038, 29.455, 34.248, 6.516, 3.486, 3.486, 18.918, 7.412, 0.83, 0.0, 4.068, 20.348, 0.5, 0.0, 5.783, 3.038, 3.038, 2, 11, 16.902, 3.933, 6.164, 0.0, 0.0, 22.251, 10.242, 10.242, 1, 4.313, 17.468, 15.743, 6.607
18.914, 1, 0.919, 7.12, 4.12, 4.12, 4.12, 1.922, 31.599, 6.842, 6.842, 0.0, 0.0, 0.0, 2.025, 36.424, 7.57, 1, -0.167, -0.189, 0.0, 3.243, 3.243, 5.243, 3.243, -0.081, 4.236, 4.236, 21.377, 5.561, 167.177, 24.439, 4.561, 4.561, 0.248, 0.8, 11.306, 11.306, 11.306, 26.789, 29.213, 34.019, 6.196, 3.398, 3.398, 18.588, 7.412, 1, 0.0, 3.994, 20.024, 0.75, 0.0, 5.779, 2.829, 2.829, 3, 0.0, 16.679, 3.847, 5.998, 0.0, 0.0, 21.999, 9.04, 9.04, 1, 4.091, 17.231, 15.524, 5.699
20.624, 2, 0.961, 7.12, 4.12, 4.12, 4.12, 2.187, 33.521, 7.272, 7.272, 0.0, 0.0, 0.0, 2.074, 38.617, 8.143, 1, 0.032, 2.596, 0.0, 3.447, 3.447, 5.447, 3.447, -0.1, 4.445, 4.445, 21.352, 5.561, 122.901, 25.917, 4.561, 4.561, 0.147, 1, 13.024, 13.024, 13.024, 28.437, 30.982, 36.069, 6.841, 3.391, 3.391, 18.564, 7.412, 1, 0.0, 4.011, 19.98, 0.4, 1, 5.774, 3.238, 3.238, 2, 22, 17.706, 3.944, 6.161, 1, 1, 23.37, 11.299, 11.299, 1, 4.445, 18.321, 16.49, 7.296
19.325, 0.0, 0.995, 7.484, 4.484, 4.484, 4.484, 2.132, 32.127, 6.916, 6.916, 0.0, 0.0, 0.0, 2.061, 36.976, 7.722, 1, -0.076, 0.0, 0.0, 3.286, 3.286, 5.286, 3.286, -0.128, 4.29, 4.29, 22.76, 5.536, 160.137, 24.912, 4.639, 4.639, 0.268, 0.6, 11.552, 11.552, 11.552, 27.286, 29.725, 34.559, 6.654, 3.481, 3.481, 19.803, 7.411, 1, 0.0, 4.076, 21.298, 0.5, 0.0, 5.786, 3.064, 3.064, 2, 5, 17.009, 3.944, 6.137, 0.0, 0.0, 22.45, 10.662, 10.662, 1, 4.471, 17.615, 15.838, 5.81
22.216, 3, 0.987, 7.16, 4.16, 4.16, 4.16, 6.972, 34.652, 7.572, 7.572, 39.149, 0.0, 0.0, 2.064, 39.911, 8.652, 2, -0.249, 0.683, 1, 3.71, 3.71, 5.71, 3.71, -0.176, 4.703, 4.703, 21.619, 5.717, 132.47, 26.825, 4.717, 4.717, 0.139, 1, 14.216, 14.216, 14.216, 29.417, 32.035, 37.28, 6.91, 3.48, 3.48, 18.833, 7.412, 0.67, 0.0, 4.077, 20.242, 0.4, 3, 5.837, 3.255, 3.255, 2, 20, 18.591, 3.992, 6.828, 2, 2, 24.213, 11.627, 11.627, 1, 4.569, 19.043, 17.315, 7.263
22.216, 1, 1.01, 7.157, 4.157, 4.157, 4.157, 6.972, 34.652, 7.572, 7.572, 39.149, 0.0, 0.0, 2.064, 39.91, 8.652, 2, -0.267, 0.686, 1, 3.71, 3.71, 5.71, 3.71, -0.203, 4.703, 4.703, 21.614, 5.716, 132.47, 26.824, 4.716, 4.716, 0.139, 1, 14.216, 14.216, 14.216, 29.417, 32.035, 37.28, 6.91, 3.492, 3.492, 18.83, 7.412, 0.67, 0.0, 4.077, 20.238, 0.4, 3, 5.836, 3.254, 3.254, 2, 20, 18.591, 3.992, 6.828, 2, 2, 24.213, 11.626, 11.626, 1, 4.568, 19.043, 17.315, 8.276
20.485, 0.0, 1.088, 7.757, 4.757, 4.757, 4.757, 10.176, 33.509, 7.327, 7.327, 10.115, 0.0, 0.0, 1.955, 38.555, 8.134, 1, -0.015, 0.0, 0.0, 3.461, 3.461, 5.461, 3.461, -0.168, 4.402, 4.402, 23.452, 5.787, 115.934, 25.961, 4.886, 4.886, 0.197, 0.8, 12.598, 12.598, 12.598, 28.466, 30.993, 36.034, 7.273, 3.153, 3.153, 20.359, 6.999, 1, 5.807, 4.743, 21.908, 1, 1, 6.809, 3.357, 3.357, 2, 9, 17.914, 4.047, 6.304, 1, 1, 23.424, 12.335, 12.335, 1, 4.606, 18.38, 16.689, 6.714
